"title","pCategoryName","pCategoryID","sCategoryName","sCategoryID","itemId","price"
"Apple iPhone 7 Factory Unlocked GSM SmartPhone AT&T T-mobile 32GB 128GB 256GB","Cell Phones & Smartphones","9355","","","323431647749","128.99"
