"title","pCategoryName","pCategoryID","sCategoryName","sCategoryID","itemId","price"
"Huawei H1511 Nexus 6P 32GB (GSM Unlocked) Smartphone - Grade B","Cell Phones & Smartphones","9355","","","325086735344","59.99"
"Huawei H1511 Nexus 6P 128GB (GSM Unlocked) Smartphone - Grade A","Cell Phones & Smartphones","9355","","","325086707155","99.99"
"LG Nexus 5 D820 - 16GB - Black (Unlocked) Smartphone","Cell Phones & Smartphones","9355","","","133170234122","54.99"
"HTC Nexus 9 16GB, 32GB, Wi-Fi, 8.9in - Indigo Black, Lunar White, Sand","Tablets & eBook Readers","171485","","","325165979006","54.99"
"Nexus 4 LG E960 Ubuntu 16.04 (8GB,16GB) (GSM Unlocked) Smartphone","Cell Phones & Smartphones","9355","","","185191244830","35.0"
"LG Nexus 5 D820 - 32GB - Black (Unlocked) Smartphone","Cell Phones & Smartphones","9355","","","133616659411","59.99"
"ASUS NEXUS 7 16GB 32GB Quad-Core 7" Tablet - Black","Tablets & eBook Readers","171485","","","234535598341","49.99"
"LG Google Nexus 5X (H790) 32GB - White (GSM Unlocked) Smartphone *READ* - T8200","Cell Phones & Smartphones","9355","","","134104378757","31.99"
"Impaired Google Nexus 6P, Verizon Only | 64 GB | Clean ESN, See Desc (WCXW)","Cell Phones & Smartphones","9355","","","363832841203","32.99"
"ASUS Nexus 7 K008 7.0" 16gb Black (Wi-Fi) Tablet-Damaged -qD0013","Tablets & eBook Readers","171485","","","304438591535","18.32"
"Brand New LG Nexus 5X H790 32GB 2GB RAM Fingerprint 4G  Unlocked Smartphone","Cell Phones & Smartphones","9355","","","363784557086","89.0"
"LG Nexus 4 16GB Wireless Android Smartphone Black FACTORY RESET","Cell Phones & Smartphones","9355","","","334422453621","19.95"
"Nexus 6 XT1103 - 64GB - Midnight Blue (Unlocked) Smartphone","Cell Phones & Smartphones","9355","","","165471748867","42.0"
"LG Nexus 4 E960 - 16GB - Black (Unlocked) Smartphone - Crckd Back","Cell Phones & Smartphones","9355","","","133648397553","24.99"
"Google Samsung Nexus SPH-L700 - SPRINT - 32GB - Works great","Cell Phones & Smartphones","9355","","","304467129298","19.99"
"LG Nexus 5 (Black 16GB) Unlocked Single Sim CRACKED PLASTIC TRIM/SCRATCHED GLAS","Cell Phones & Smartphones","9355","","","165467133876","26.0"
"Brand New LG Nexus 5X H790 32GB 2GB RAM Fingerprint Unlocked 4G Smartphone","Cell Phones & Smartphones","9355","","","334391068405","88.5"
"Nexus 7 16GB, Wi-Fi, 7in","Tablets & eBook Readers","171485","","","195041796936","11.5"
"HTC Google Nexus 9, 16GB 32GB Android Tablet 8.9'' Inch Wifi or 4G Black/White","Tablets & eBook Readers","171485","","","162878355868","184.95"
"INKMOTH NEXUS NM MtG NM Mirrodin Besieged MBS","CCG Individual Cards","183454","","","334433601673","33.75"
"LG Nexus 5X H790 - 32GB - White (Unlocked) Smartphone - Boot Loop","Cell Phones & Smartphones","9355","","","134091128645","19.99"
"JETMIR, NEXUS OF REVELS Streets Of New Capenna SNC Magic MTG MINT CARD","CCG Individual Cards","183454","","","313953291615","5.49"
"Micro USB Host OTG Cable with USB Power for Android Tablet Samsung/HTC/Nexus/LG","Cables & Adapters","123422","","","384873415952","1.99"
"Doctor Strange Nexus of Nightmares #1 U Pick Main & Variant Covers Marvel 2022","Comics & Graphic Novels","259104","","","325148604518","3.99"
"HTC google nexus 9, Locked","Tablets & eBook Readers","171485","","","195035748949","42.0"
"Warhammer 40K Kill Team Nexus Pariah Necron Terrain Assembled","40K Miniatures","183473","","","303980083369","25.0"
"New Original OEM Battery Replacement For Google Pixel 1/2/3/XL/2XL/3 XL/Nexus 6P","Batteries","20357","","","184028892661","12.16"
"Google Asus Nexus 7 Tablet (1st Generation). Reset back to Original Factory","Tablets & eBook Readers","171485","","","125306664693","29.0"
"Google Nexus 7 (2nd Gen) 2013 16GB Wi-Fi 7" Android Tablet 2GB Quad-core 5MP","Tablets & eBook Readers","171485","","","264463692776","64.0"
"Doctor Strange Nexus of Nightmares #1 | Select Covers | Marvel 2022 NM","Comics & Graphic Novels","259104","","","354018257621","3.99"
"ASUS 7" Nexus 7 (32GB) (ME370T)","Tablets & eBook Readers","171485","","","134111572625","17.1"
"Google Nexus 7 (2nd Gen) 16GB 7" Android Tablet + Case & Screen Protectors","Tablets & eBook Readers","171485","","","284809338390","99.0"
"Yugioh! Dogmatika Nexus - MP21-EN106 - Ultra Rare - 1st Edition Near Mint, Engli","CCG Individual Cards","183454","","","174978193851","0.99"
"Scarlet Nexus - Sony PlayStation 5","Video Games","139973","","","363833390758","21.0"
"Samsung Galaxy Nexus [SCH- I515] (Verizon)","Cell Phones & Smartphones","9355","","","354053632437","10.0"
"Huawei Nexus 6P H1511 32GB GSM Unlocked Silver Android 4G Smartphone *Fair*","Cell Phones & Smartphones","9355","","","174989174239","52.0"
"5x USB Cable Type C Fast Charger For Samsung Galaxy S8 S9 S10 S20+ Note 9 10 20","Cables & Adapters","123422","","","353593721781","7.99"
"TAKARA TOMY Dynamite Belial Nexus Venture-2 Burst DB Beyblade B-180 - USA SELLER","Action Figures","261068","","","255306108704","26.98"
"Google Asus Nexus 7 (2nd Gen) 2013 16GB Wi-Fi 7" Android Tablet","Tablets & eBook Readers","171485","","","255525773324","55.0"
"(4 PACK) ITW Nexus GT QASM Quick Attach Surface Mount Buckle  (4 PACK)","Tactical, Molle Pouches","177900","","","333918871067","3.5"
"LG Nexus 5X H790 - 32GB - all colors (Unlocked) B Good","Cell Phones & Smartphones","9355","","","194594374997","74.99"
"MTG Streets of New Capenna 312 Showcase Jetmir, Nexus of Revels Near Mint","CCG Individual Cards","183454","","","384881030753","5.0"
"Jetmir, Nexus of Revels - 2X - NM/M - Showcase - Streets of new Capenna - MTG","CCG Individual Cards","183454","","","265677846853","4.25"
"Nexus 5 - D820 16GB White (GSM Unlocked) Ubuntu Touch 16.04 Smartphone USED","Cell Phones & Smartphones","9355","","","185320825191","44.99"
"MTG Streets of New Capenna M Jetmir Nexus of Revels #193","CCG Individual Cards","183454","","","195028623458","3.75"
"Nexus 7 Mr Robot Kali Linux NetHunter WiFi Hacking Security Penetration Tablet","Tablets & eBook Readers","171485","","","275020484113","99.95"
"ITW Nexus MOLLE Grimloc Carabiner 4-pack USMC COYOTE US Made pack webbing clip","Other Current Field Gear","36071","","","383968596383","9.99"
"Etrian Odyssey Nexus - Launch Edition - Nintendo 3DS [2DS RPG Art Book] NEW","Video Games","139973","","","382804721802","119.97"
"Takara Tomy B-197 Divine Belial Nexus Ad-3 Beyblade Burst BU","Action Figures","261068","","","203868695182","32.99"
"LG NEXUS 5X Smartphone - Unit Only","Cell Phones & Smartphones","9355","","","334436379257","44.99"
"Scarlet Nexus - Microsoft Xbox Series X/ Xbox One - SEALED - New - Fast Shipping","Video Games","139973","","","304461757728","22.95"
"Micro USB Host OTG Cable with USB Power for Samsung / HTC / Nexus / LG Phones","Cables & Adapters","123422","","","302501606793","2.52"
"Mint - ASUS Nexus 7 1st Gen. 16GB Wi-Fi  7in - Black - MiE","Tablets & eBook Readers","171485","","","175276670817","50.0"
"Nexus Greatest Hits Free Comic Book Day 2007 Steve Rude Signed Limited Edition","Comics & Graphic Novels","259104","","","203946630441","0.99"
"Nexus Syphon Terrain Warhammer AOS Age of Sigmar NIB","WFB Miniatures","183475","","","174941115013","51.0"
"Original Xbox Quiet Nexus Fan Modification Upgrade","Cooling Devices","171898","","","203448093645","29.99"
"Shimano Nexus 21t Cog","Cassettes, Freewheels & Cogs","177809","","","154537345512","8.95"
"MTG Maskwood Nexus Kaldheim 369 Regular Rare","CCG Individual Cards","183454","","","134108024539","2.76"
"DVD Anime Scarlet Nexus Complete Series (1-26 End) English Dub (All Region)","DVDs & Blu-ray Discs","617","","","234510594106","21.5"
"Nexus Origin Remastered (2009) Steve Rude SIGNED Comic Book Mike Baron Writing","Comics & Graphic Novels","259104","","","265686580660","0.99"
"Micro USB Host OTG Cable with USB Power For Samsung / HTC / Nexus / LG Phones","Cables & Adapters","123422","","","144042631225","2.57"
"TAKARA TOMY Dynamite Belial Nexus Venture-2 Burst DB Beyblade B-180 - USA SELLER","Action Figures","261068","","","265673906271","25.95"
"MTG Jetmir, Nexus of Revels Streets of New Capenna 193 Regular Mythic","CCG Individual Cards","183454","","","125306254613","4.25"
"iPad mini/Air/Pro Nexus Nabi Galaxy Tablet Headrest Universal 7-11" Mount Holder","Mounts, Stands & Holders","176977","","","151980975072","9.99"
"6FT USB Cable Type C Fast Charger For Samsung Galaxy S8 S9 S10 S20 Note 9 10 20","Cables & Adapters","123422","Chargers & Cradles","123417","202278461341","4.99"
"SPEC Replacement Backup Internal Battery for Google Nexus 6P Pixel 2 3 4 XL USA","Batteries","20357","","","363703164527","9.49"
"Tri-Fold Vault / Nexus Playbook Panini NT Football / Hockey Booklet Display Case","Card Toploaders & Holders","183438","Trading Card Singles","261328","193445087248","20.5"
"Bauer Nexus Classic Hockey Skates - Size US 5 - Hardly Used","Other Sporting Goods","310","","","165322348721","30.0"
"Samsung Google Nexus 10 SM 98110 32GB   Black  -Very Noticeable Wear","Tablets & eBook Readers","171485","","","265540684190","45.95"
"ASUS Nexus 7 (1st Generation) Wi-Fi + Cellular, 7in - Build # KTU84P","Tablets & eBook Readers","171485","","","265683285186","45.0"
"Google ASUS Nexus Player B-26-0001 Remote Control Genuine OEM Original Tested","Media Streamers","168058","","","165474947483","22.99"
"New For Huawei Google Nexus 6P H1511 H1512 HB416683ECW Battery 3.82V 3550mAh","Batteries","20357","","","351786248092","9.09"
"Nexus Volume 2 Complete Dark Horse TPB RARE Mike Baron & Steve Rude","Comics & Graphic Novels","259104","","","325175927460","0.99"
"New Genuine OEM Battery Replacement For Google Pixel 1/2/3/XL/2XL/3 XL/Nexus 6P","Batteries","20357","","","392537655360","11.27"
"Jetmir, Nexus of Revels - NM/M - Streets of New Capenna - MTG","CCG Individual Cards","183454","","","265677625513","1.25"
"BROKEN | Nexus 6, 32GB, Blue, Battery exploded | Parts ONLY","Cell Phones & Smartphones","9355","","","154977608351","9.99"
"CM Punk Nexus Uprising Mens Black T-shirt","Wrestling","2902","","","391453444886","26.99"
"B-180 Dynamite Belial Beyblade Burst DB Series Venture Tip Nexus B-184 Launcher","Action Figures","261068","","","304257795734","19.99"
"TMNT Teenage Mutant Ninja Turtles 2: Battle Nexus (GBA, 2004) Authentic","Video Games","139973","","","284805786249","5.5"
"Brand New LG Nexus 5X H790 32GB 2GB RAM Fingerprint Unlocked 4G Smartphone","Cell Phones & Smartphones","9355","","","165418342263","88.5"
