"title","pCategoryName","pCategoryID","sCategoryName","sCategoryID","itemId","price"
"Apple iPhone X 64GB Factory Unlocked Phone - Very Good","Cell Phones & Smartphones","9355","","","382605209867","209.95"
"Apple iPhone X 256GB Unlocked Smartphone - Very Good","Cell Phones & Smartphones","9355","","","382446518910","234.95"
"Apple iPhone X 64GB/256GB Gray Silver Unlocked Verizon at&t Tmobile Smartphone","Cell Phones & Smartphones","9355","","","114845945758","190.0"
"Apple iPhone X 64GB Fully Unlocked (GSM+CDMA) AT&T T-Mobile Verizon Silver","Cell Phones & Smartphones","9355","","","164489189808","234.99"
"iPhone x","Cell Phones & Smartphones","9355","","","185415889051","243.5"
"Apple iPhone X 64GB Factory Unlocked AT&T T-Mobile Smartphone - Very Good","Cell Phones & Smartphones","9355","","","284706512069","224.0"
"Apple iPhone X 256gb Fully Unlocked Straight talk Tmobile ATT Verizon Metro (N)","Cell Phones & Smartphones","9355","","","133603878864","299.0"
"Apple iPhone X - 64GB - Silver Unlocked C Stock No Face ID","Cell Phones & Smartphones","9355","","","194980629966","179.99"
"Apple iPhone X 256GB Silver Unlocked Good Condition","Cell Phones & Smartphones","9355","","","292449585905","257.99"
"OB Apple iPhone X 64 GB, 256 GB  Space Gray, Silver GSM Unlocked","Cell Phones & Smartphones","9355","","","124450360553","233.99"
"Apple iPhone X - 256GB - Black (Verizon Unlocked) A1865 (CDMA + GSM)","Cell Phones & Smartphones","9355","","","154982699875","294.99"
"Apple iPhone X 256GB Unlocked GSM Phone - Space Gray (Dents/Scratches)","Cell Phones & Smartphones","9355","","","254332554395","224.98"
"Apple iPhone X - 64GB - AT&T - Black","Cell Phones & Smartphones","9355","","","255534861690","173.0"
"Apple iPhone X Factory Unlocked / Verizon T-Mobile AT&T - 64gb 256gb Smartphone","Cell Phones & Smartphones","9355","","","265510853953","269.88"
"Apple iPhone X 64gb Unlocked Straight talk T-mobile AT&T Verizon Metro EXCELLENT","Cell Phones & Smartphones","9355","","","124882578769","235.0"
"New Apple iPhone X 64GB Factory Unlocked T-Mobile AT&T Verizon (GSM + CDMA)","Cell Phones & Smartphones","9355","","","265562325481","339.95"
"Apple iPhone X/XS 256GB Unlocked/ Verizon/ AT&T/ T-Mobile (8+/10 condition)","Cell Phones & Smartphones","9355","","","114897259454","194.0"
"Apple iPhone X 64GB Unlocked 4G LTE iOS WiFi 12MP Camera Smartphone - Good","Cell Phones & Smartphones","9355","","","401692119966","209.95"
"Apple iPhone X 64GB Fully Unlocked (GSM+CDMA) AT&T T-Mobile Verizon Space Gray","Cell Phones & Smartphones","9355","","","164489201969","234.99"
