"title","pCategoryName","pCategoryID","sCategoryName","sCategoryID","itemId","price"
"Apple iPhone 8 64GB 256GB Unlocked Straight talk T-mobile AT&T Verizon Metro (N)","Cell Phones & Smartphones","9355","","","124872265982","169.0"
"Apple iPhone X 64GB Fully Unlocked (GSM+CDMA) AT&T T-Mobile Verizon Silver","Cell Phones & Smartphones","9355","","","164489189808","234.99"
"Apple iPhone 8 Plus 64gb Unlocked Metro Cricket Tmobile AT&T Verizon - EXCELLENT","Cell Phones & Smartphones","9355","","","114955930447","219.0"
"Apple iPhone SE 1St Gen Fully Unlocked (32&64 GB) (very good)","Cell Phones & Smartphones","9355","","","403596654317","82.99"
"Apple iPhone X 64GB Unlocked 4G LTE iOS WiFi 12MP Camera Smartphone - Good","Cell Phones & Smartphones","9355","","","401692119966","209.95"
"Apple iPhone 8 Plus - 64GB - All Colors - Unlocked - Good Condition","Cell Phones & Smartphones","9355","","","175228978354","192.99"
"Apple iPhone 11 A2111 64/128/256GB US Cellular Verizon AT&T Unlocked Great","Cell Phones & Smartphones","9355","","","265286247731","309.99"
"Apple iPhone 8 64GB Factory Unlocked Verizon AT&T T-Mobile Sprint Very Good","Cell Phones & Smartphones","9355","","","274505797468","176.4"
"Apple iPhone X 64GB 256GB A1865  GSM CDMA  Unlocked iPhone X Excellent","Cell Phones & Smartphones","9355","","","354004359467","279.89"
"Apple iPhone 11 64GB Unlocked Verizon ATT T-Mobile GSM CDMA Smartphone Very Good","Cell Phones & Smartphones","9355","","","255405276945","319.95"
"Apple iPhone XR 64/128/256GB A1984 AT&T T-Mobile Verizon Unlocked Open Box","Cell Phones & Smartphones","9355","","","284431549677","259.99"
"Apple iPhone 7 Plus - 32GB - All Colors - Unlocked - Good Condition","Cell Phones & Smartphones","9355","","","175228985498","144.99"
"Apple iPhone XS Max A1921 64GB Unlocked Good Condition (Free Shipping)","Cell Phones & Smartphones","9355","","","353845429872","294.99"
