"title","pCategoryName","pCategoryID","sCategoryName","sCategoryID","itemId","price"
"For iPhone 13 13 Pro Max 11 XR 12 Pro Max Phone Case Heavy Duty Shockproof Cover","Cell Phones & Smartphones","9355","","","194963140497","6.99"
"Apple iPhone 11 Pro Max 256GB Gold Network Unlocked A2161 Good Used Condition","Cell Phones & Smartphones","9355","","","255534457104","341.0"
"iphone 12 pro max 256gb","Cell Phones & Smartphones","9355","","","185422930676","650.0"
"3-PACK For iPhone 13 12 11 Pro Max XR X XS Max 8 Tempered GLASS Screen Protector","Screen Protectors","58540","","","193230885036","2.99"
"Apple iPhone 12 Pro Max 128/256/512GB AT&T Sprint T-Mobile Unlocked Verizon Fair","Cell Phones & Smartphones","9355","","","294362296210","728.99"
"Apple iPhone 11 Pro Max - 64GB 256GB 512GB - All Carriers - Fair Condition","Cell Phones & Smartphones","9355","","","275127684837","429.0"
"Apple iPhone 12 Pro Max 128GB 256GB 512GB Unlocked (Any Carrier) SmartPhone","Cell Phones & Smartphones","9355","","","203910779996","818.99"
"Apple iPhone 11 Pro Max - 64GB - Factory Unlocked - Excellent Condition","Cell Phones & Smartphones","9355","","","114988279133","589.99"
"Apple iPhone 13 Pro Max All Capacities ATT Sprint TMobile Unlocked VZW Excellent","Cell Phones & Smartphones","9355","","","294493535899","1039.99"
"For iPhone 13 12 11 Pro Max Mini Tempered Glass Screen Camera Lens Protector","Screen Protectors","58540","","","184586275186","6.99"
"Apple iPhone 11 Pro Max - 64GB 256GB 512GB - Unlocked Verizon - Good Condition","Cell Phones & Smartphones","9355","","","294910452840","488.99"
"APPLE IPHONE 11 PRO MAX GREEN SPRINT FINANCED SEE DESCRIPTION PARTS ONLY","Cell Phones & Smartphones","9355","","","175280578865","325.0"
"🌟🌟Apple iPhone 11 PRO MAX 64/256/512GB 🔥Unlocked🔥 All colors🌟🌟","Cell Phones & Smartphones","9355","","","255453221446","659.99"
"For iPhone 13 12 Pro Max Case Slim Leather Luxury Thin Shockproof Cover Casus 11","Cases, Covers & Skins","20349","","","234206291529","10.18"
"Apple iPhone 12 Pro Max 128/256/512 AT&T Sprint T-Mobile Unlocked VZW Very Good","Cell Phones & Smartphones","9355","","","274923478241","713.99"
