"puid","title","pCategoryName","pCategoryID","sCategoryName","sCategoryID","itemId","price"
"36b47848-d51d-11ec-b5e2-a820663f2461","Apple iPhone XR - 64GB Unlocked Black","Cell Phones & Smartphones","9355","","","384882324071","5.5"
"36b65ca8-d51d-11ec-ad13-a820663f2461","For Apple iPhone X XR XS Max 10 Shockproof Protective Rugged Hard Cover Case","Cases, Covers & Skins","20349","","","154113417031","8.65"
"36b65eb0-d51d-11ec-868e-a820663f2461","Apple Iphone XR Black 128GB ( AT&T )","Cell Phones & Smartphones","9355","","","255526346200","55.99"
"36b65fb4-d51d-11ec-8668-a820663f2461","Apple iPhone XR 64gb Yellow A1984 (Unlocked) Damaged See Details RD0031","Cell Phones & Smartphones","9355","","","304483342288","169.52"
"36b660a4-d51d-11ec-a083-a820663f2461","Apple iPhone XR - 64GB Unlocked Blue","Cell Phones & Smartphones","9355","","","384882259602","3.25"
"36b6618a-d51d-11ec-a792-a820663f2461","iPhone XR 64GB (Att Clean Esn) A1984  CRACKED Front And Back (3a5)","Cell Phones & Smartphones","9355","","","374069340413","129.99"
"36b66286-d51d-11ec-a834-a820663f2461","Apple iPhone XR 64/128/256GB A1984 AT&T T-Mobile Verizon Unlocked Open Box","Cell Phones & Smartphones","9355","","","284431549677","259.99"
"36b66368-d51d-11ec-95a3-a820663f2461","Apple iPhone XR - Fully Unlocked - 64GB / 128GB / 256GB - Smartphone","Cell Phones & Smartphones","9355","","","125140885272","216.99"
"36b66464-d51d-11ec-9f63-a820663f2461","3-PACK For iPhone 13 12 11 Pro Max XR XS 8 7 6 Tempered GLASS Screen Protector","Screen Protectors","58540","","","133980480464","6.49"
"36b66536-d51d-11ec-a555-a820663f2461","Apple iPhone XR 256GB GSM Unlocked AT&T T-Mobile Very Good Condition","Cell Phones & Smartphones","9355","","","294291237101","284.95"
"36b66608-d51d-11ec-accd-a820663f2461","Apple iPhone XR - 64GB 128GB 256GB Factory Unlocked - Verizon / AT&T - Excellent","Cell Phones & Smartphones","9355","","","115223356379","249.99"
"36b6671e-d51d-11ec-b021-a820663f2461","Apple iPhone XR 128GB Factory Unlocked AT&T T-Mobile Verizon Excellent Condition","Cell Phones & Smartphones","9355","","","294494576683","304.95"
"36b667f4-d51d-11ec-b650-a820663f2461","Apple iPhone XR 64GB 128GB Unlocked Verizon T-Mobile GSM CDMA Smartphone A1984","Cell Phones & Smartphones","9355","","","265266646098","219.99"
"36b668ba-d51d-11ec-ae09-a820663f2461","Apple iPhone XR 64GB 128GB 256GB AT&T T-Mobile Verizon Sprint Excellent","Cell Phones & Smartphones","9355","","","224901401299","239.0"
"36b66982-d51d-11ec-bb8b-a820663f2461","Apple iPhone XR 64GB No Face ID Factory Unlocked Very Good Condition","Cell Phones & Smartphones","9355","","","294371136851","214.95"
"36b66a4a-d51d-11ec-a3ce-a820663f2461","Apple iPhone XR 128GB GSM Unlocked AT&T T-Mobile Very Good Condition","Cell Phones & Smartphones","9355","","","294291237060","259.95"
"36b66b1c-d51d-11ec-b932-a820663f2461","Apple iPhone XR 128GB GSM Unlocked AT&T T-Mobile Good Condition","Cell Phones & Smartphones","9355","","","304077015159","244.95"
