"title","pCategoryName","pCategoryID","sCategoryName","sCategoryID","itemId","price"
"Good Condition Samsung Galaxy S4 SCH-I545 16GB  Verizon Unlocked Smartphone","Cell Phones & Smartphones","9355","","","174901870299","52.0"
"MaxWest Neo Flip (GSM UNLOCKED) Volte Dual Nano Sim Bluetooth 4G LTE","Cell Phones & Smartphones","9355","","","313880076592","54.99"
"Samsung Galaxy S10+ Plus 128gb ATT Verizon TMobile Straight Talk Unlocked (N)","Cell Phones & Smartphones","9355","","","114789287210","289.0"
"Samsung Galaxy S10e G970 Sprint ATT T-Mob Verizon Factory Unlocked - Very Good -","Cell Phones & Smartphones","9355","","","255485356099","174.99"
"Samsung Galaxy A22 5G A226B 64GB 4GB GSM Unlocked International Version (New)","Cell Phones & Smartphones","9355","","","325063007266","187.99"
"BLU G71+ G0570WW GSM Unlocked 6.5” HD+ Display 64GB Dual Sim Android Smartphone","Cell Phones & Smartphones","9355","","","134042413478","129.99"
"Original Unlocked Samsung Galaxy Mega i9152 Daul SIM 5.8''SmartPhone---New inbox","Cell Phones & Smartphones","9355","","","403573861706","65.0"
"Samsung Galaxy S9 G960U Unlocked Boost  Cricket T-Mobile Verizon AT&T Excellent","Cell Phones & Smartphones","9355","","","234167861127","142.48"
"Google Pixel 5 5G Factory Unlocked Smartphone 128GB All Colors - Good","Cell Phones & Smartphones","9355","","","324953396919","229.99"
"Samsung Galaxy S8 Unlocked New Other Android Smartphone 64GB SM-G950U S8","Cell Phones & Smartphones","9355","","","203658189990","169.89"
"NEW Samsung Galaxy S10+ Plus G975U Unlocked AT&T T-Mobile Verizon Smartphone","Cell Phones & Smartphones","9355","","","354020522357","349.99"
"Xiaomi Redmi 9A (4+64GB) GSM Factory Unlocked Version 6.53" 5000mAh NEW","Cell Phones & Smartphones","9355","","","203738458225","125.95"
"Samsung Galaxy A53 5G SM-A536E/DS 128GB 6GB RAM GSM Factory Unlocked Android New","Cell Phones & Smartphones","9355","","","144497318129","381.9"
"Unlocked LG K40 LM-X420A - 32GB 4G LTE Black AT&T GSM World Phone","Cell Phones & Smartphones","9355","","","152408935335","82.99"
"NEW Samsung Galaxy S9+ PLUS G965U 64GB GSM Unlocked AT&T T-Mobile Metro Verizon","Cell Phones & Smartphones","9355","","","184164175500","238.88"
"Samsung Galaxy S7 | S7 edge 32GB Unlocked AT&T Verizon T-Mobile Cricket Metro","Cell Phones & Smartphones","9355","","","265554575159","74.21"
"Samsung Galaxy A51 - 128 GB - UNLOCKED","Cell Phones & Smartphones","9355","","","274827584898","219.99"
"New in Box Samsung Galaxy J7 SM-J700F - 16GB - (Unlocked) Smartphone","Cell Phones & Smartphones","9355","","","234521535460","89.99"
"New Blue-tooth Smart Watch & Phone with Camera For i Phone Samsung LG HTC Huawei","Smart Watches","178893","Wristwatches","31387","392320751882","19.99"
